STATE_NAME,COUNTY_NAME,STATE_CODE,VS_STATE_CODE,FIPS_CODE,ELECTED,Medicolegal Death Investigation Type ,State Medical Examiner and County Official ,Type of Coroner Office,Medical Examiner System,Other Official System
Minnesota,Jackson County,24,MN,27063,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Minnesota,Kanabec County,24,MN,27065,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Kandiyohi County,24,MN,27067,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Minnesota,Kittson County,24,MN,27069,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Koochiching County,24,MN,27071,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Lac qui Parle County,24,MN,27073,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Minnesota,Lake County,24,MN,27075,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Lake of the Woods County,24,MN,27077,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Le Sueur County,24,MN,27079,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Lincoln County,24,MN,27081,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Minnesota,Lyon County,24,MN,27083,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,McLeod County,24,MN,27085,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Mahnomen County,24,MN,27087,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Marshall County,24,MN,27089,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Martin County,24,MN,27091,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Minnesota,Meeker County,24,MN,27093,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Mille Lacs County,24,MN,27095,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Morrison County,24,MN,27097,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Mower County,24,MN,27099,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Murray County,24,MN,27101,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Nicollet County,24,MN,27103,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Nobles County,24,MN,27105,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Norman County,24,MN,27107,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Olmsted County,24,MN,27109,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Otter Tail County,24,MN,27111,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Minnesota,Pennington County,24,MN,27113,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Pine County,24,MN,27115,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Pipestone County,24,MN,27117,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Minnesota,Polk County,24,MN,27119,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Pope County,24,MN,27121,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Minnesota,Ramsey County,24,MN,27123,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Red Lake County,24,MN,27125,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Redwood County,24,MN,27127,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Renville County,24,MN,27129,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Rice County,24,MN,27131,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Minnesota,Rock County,24,MN,27133,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Minnesota,Roseau County,24,MN,27135,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,St. Louis County,24,MN,27137,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Scott County,24,MN,27139,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Sherburne County,24,MN,27141,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Sibley County,24,MN,27143,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Stearns County,24,MN,27145,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Steele County,24,MN,27147,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Minnesota,Stevens County,24,MN,27149,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Minnesota,Swift County,24,MN,27151,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Todd County,24,MN,27153,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Traverse County,24,MN,27155,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Minnesota,Wabasha County,24,MN,27157,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Wadena County,24,MN,27159,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Waseca County,24,MN,27161,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Washington County,24,MN,27163,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Watonwan County,24,MN,27165,No,Coroner,No,Appointed Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Minnesota,Wilkin County,24,MN,27167,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Winona County,24,MN,27169,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Wright County,24,MN,27171,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Minnesota,Yellow Medicine County,24,MN,27173,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Mississippi,Adams County,25,MS,28001,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Alcorn County,25,MS,28003,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Amite County,25,MS,28005,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Attala County,25,MS,28007,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Benton County,25,MS,28009,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Bolivar County,25,MS,28011,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Calhoun County,25,MS,28013,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Carroll County,25,MS,28015,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Chickasaw County,25,MS,28017,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Choctaw County,25,MS,28019,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Claiborne County,25,MS,28021,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Clarke County,25,MS,28023,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Clay County,25,MS,28025,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Coahoma County,25,MS,28027,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Copiah County,25,MS,28029,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Covington County,25,MS,28031,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,DeSoto County,25,MS,28033,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Forrest County,25,MS,28035,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Franklin County,25,MS,28037,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,George County,25,MS,28039,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Greene County,25,MS,28041,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Grenada County,25,MS,28043,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Hancock County,25,MS,28045,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Harrison County,25,MS,28047,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Hinds County,25,MS,28049,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Holmes County,25,MS,28051,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Humphreys County,25,MS,28053,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Issaquena County,25,MS,28055,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Itawamba County,25,MS,28057,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Jackson County,25,MS,28059,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Jasper County,25,MS,28061,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Jefferson County,25,MS,28063,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Jefferson Davis County,25,MS,28065,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Jones County,25,MS,28067,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Kemper County,25,MS,28069,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Lafayette County,25,MS,28071,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Lamar County,25,MS,28073,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Lauderdale County,25,MS,28075,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Lawrence County,25,MS,28077,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Leake County,25,MS,28079,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Lee County,25,MS,28081,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Leflore County,25,MS,28083,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Lincoln County,25,MS,28085,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Lowndes County,25,MS,28087,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Madison County,25,MS,28089,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Marion County,25,MS,28091,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Marshall County,25,MS,28093,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Monroe County,25,MS,28095,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Montgomery County,25,MS,28097,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Neshoba County,25,MS,28099,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Newton County,25,MS,28101,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Noxubee County,25,MS,28103,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Oktibbeha County,25,MS,28105,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Panola County,25,MS,28107,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Pearl River County,25,MS,28109,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Perry County,25,MS,28111,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Pike County,25,MS,28113,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Pontotoc County,25,MS,28115,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Prentiss County,25,MS,28117,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Quitman County,25,MS,28119,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Rankin County,25,MS,28121,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Scott County,25,MS,28123,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Sharkey County,25,MS,28125,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Simpson County,25,MS,28127,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Smith County,25,MS,28129,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Stone County,25,MS,28131,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Sunflower County,25,MS,28133,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Tallahatchie County,25,MS,28135,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Tate County,25,MS,28137,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Tippah County,25,MS,28139,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Tishomingo County,25,MS,28141,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Tunica County,25,MS,28143,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Union County,25,MS,28145,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Walthall County,25,MS,28147,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Warren County,25,MS,28149,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Washington County,25,MS,28151,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Wayne County,25,MS,28153,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Webster County,25,MS,28155,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Wilkinson County,25,MS,28157,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Winston County,25,MS,28159,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Yalobusha County,25,MS,28161,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Mississippi,Yazoo County,25,MS,28163,Yes,Coroner,Yes,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Adair County,26,MO,29001,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Andrew County,26,MO,29003,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Atchison County,26,MO,29005,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Audrain County,26,MO,29007,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Barry County,26,MO,29009,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Barton County,26,MO,29011,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Bates County,26,MO,29013,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Benton County,26,MO,29015,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Bollinger County,26,MO,29017,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Boone County,26,MO,29019,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Missouri,Buchanan County,26,MO,29021,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Missouri,Butler County,26,MO,29023,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Caldwell County,26,MO,29025,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Callaway County,26,MO,29027,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Missouri,Camden County,26,MO,29029,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Missouri,Cape Girardeau County,26,MO,29031,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Carroll County,26,MO,29033,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Carter County,26,MO,29035,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Cass County,26,MO,29037,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Missouri,Cedar County,26,MO,29039,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Chariton County,26,MO,29041,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Christian County,26,MO,29043,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Clark County,26,MO,29045,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Clay County,26,MO,29047,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Missouri,Clinton County,26,MO,29049,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Cole County,26,MO,29051,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Missouri,Cooper County,26,MO,29053,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Crawford County,26,MO,29055,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Dade County,26,MO,29057,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Dallas County,26,MO,29059,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Daviess County,26,MO,29061,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,DeKalb County,26,MO,29063,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Dent County,26,MO,29065,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Douglas County,26,MO,29067,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Dunklin County,26,MO,29069,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Franklin County,26,MO,29071,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Missouri,Gasconade County,26,MO,29073,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Gentry County,26,MO,29075,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Greene County,26,MO,29077,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Missouri,Grundy County,26,MO,29079,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Harrison County,26,MO,29081,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Henry County,26,MO,29083,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Hickory County,26,MO,29085,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Holt County,26,MO,29087,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Howard County,26,MO,29089,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Howell County,26,MO,29091,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Iron County,26,MO,29093,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Jackson County,26,MO,29095,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Missouri,Jasper County,26,MO,29097,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
Missouri,Jefferson County,26,MO,29099,No,Medical Examiner,No,Non-Coroner Death Investigation System,County Medical Examiner,Non-Other County Official Death Investigation System
Missouri,Johnson County,26,MO,29101,Yes,Coroner,No,Elected Coroner,Non-Medical Examiner Death Investigation System,Non-Other County Official Death Investigation System
