cluster,domain_code,n,p,contr_nats,contr_frac,H_cluster,rank,domain_label,period,family
C415,Physical violence by firearm,19,0.8636363636363636,0.12661209134752874,0.26099962223705087,0.48510450039094044,3,Physical violence by firearm,2007_2014,ucod_gbdl3
C416,Physical violence by sharp object,7,0.25925925925925924,0.3499810006904856,0.341026307691654,1.026258070995884,1,Physical violence by sharp object,2007_2014,ucod_gbdl3
C416,Physical violence by firearm,16,0.5925925925925926,0.310072974082695,0.3021393768740832,1.026258070995884,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C416,"Fire, heat, and hot substances",3,0.1111111111111111,0.24413606414846883,0.23788954362284181,1.026258070995884,3,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C416,Physical violence by other means,1,0.037037037037037035,0.1220680320742344,0.1189447718114209,1.026258070995884,4,Physical violence by other means,2007_2014,ucod_gbdl3
C417,Physical violence by sharp object,7,0.2,0.3218875824868201,0.28299010181312734,1.1374517356772385,1,Physical violence by sharp object,2007_2014,ucod_gbdl3
C417,Physical violence by firearm,20,0.5714285714285714,0.319780450248813,0.28113759926562143,1.1374517356772385,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C417,Physical violence by other means,4,0.11428571428571428,0.24789185147080264,0.2179361494606256,1.1374517356772385,3,Physical violence by other means,2007_2014,ucod_gbdl3
C417,"Fire, heat, and hot substances",4,0.11428571428571428,0.24789185147080264,0.2179361494606256,1.1374517356772385,4,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C419,"Fire, heat, and hot substances",4,0.13793103448275862,0.2732415819126322,0.31854539889251127,0.8577790885148957,1,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C419,Physical violence by sharp object,3,0.10344827586206896,0.23469140082603768,0.27360354661054687,0.8577790885148957,2,Physical violence by sharp object,2007_2014,ucod_gbdl3
C419,Physical violence by firearm,21,0.7241379310344828,0.2337324564663473,0.2724856080031245,0.8577790885148957,3,Physical violence by firearm,2007_2014,ucod_gbdl3
C419,Physical violence by other means,1,0.034482758620689655,0.11611364930987841,0.1353654464938172,0.8577790885148957,4,Physical violence by other means,2007_2014,ucod_gbdl3
C42,Physical violence by sharp object,16,0.2,0.3218875824868201,0.3188154741764435,1.0096360075316682,1,Physical violence by sharp object,2007_2014,ucod_gbdl3
C42,Physical violence by firearm,49,0.6125,0.30025138114499367,0.29738576962903734,1.0096360075316682,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C42,"Fire, heat, and hot substances",13,0.1625,0.29527505754700606,0.292456940267896,1.0096360075316682,3,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C42,Physical violence by other means,2,0.025,0.09222198635284841,0.09134181592662322,1.0096360075316682,4,Physical violence by other means,2007_2014,ucod_gbdl3
C420,Physical violence by sharp object,9,0.21428571428571427,0.3300953659172462,0.31086359723003176,1.061865618421006,1,Physical violence by sharp object,2007_2014,ucod_gbdl3
C420,Physical violence by firearm,25,0.5952380952380952,0.3088058294137902,0.29081441573839106,1.061865618421006,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C420,"Fire, heat, and hot substances",6,0.14285714285714285,0.277987164150759,0.26179128444155286,1.061865618421006,3,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C420,Physical violence by other means,2,0.047619047619047616,0.14497725893921062,0.1365307025900243,1.061865618421006,4,Physical violence by other means,2007_2014,ucod_gbdl3
C421,"Fire, heat, and hot substances",4,0.11428571428571428,0.24789185147080264,0.3584622589152307,0.6915424017606947,1,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C421,Physical violence by firearm,28,0.8,0.17851484105136778,0.25814012358007526,0.6915424017606947,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C421,Physical violence by other means,2,0.05714285714285714,0.16355433605311248,0.23650659111675087,0.6915424017606947,3,Physical violence by other means,2007_2014,ucod_gbdl3
C421,Physical violence by sharp object,1,0.02857142857142857,0.10158137318541181,0.14689102638794319,0.6915424017606947,4,Physical violence by sharp object,2007_2014,ucod_gbdl3
C422,"Fire, heat, and hot substances",5,0.16129032258064516,0.29428214387920093,0.3669899226699776,0.8018807212421457,1,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C422,Physical violence by sharp object,4,0.12903225806451613,0.26421843140196843,0.329498420903153,0.8018807212421457,2,Physical violence by sharp object,2007_2014,ucod_gbdl3
C422,Physical violence by firearm,22,0.7096774193548387,0.24338014596097637,0.3035116564268694,0.8018807212421457,3,Physical violence by firearm,2007_2014,ucod_gbdl3
C423,Physical violence by firearm,10,0.5263157894736842,0.3378178348275762,0.2940488926272074,1.1488491992243572,1,Physical violence by firearm,2007_2014,ucod_gbdl3
C423,Physical violence by sharp object,4,0.21052631578947367,0.3280304459045368,0.28552959442023,1.1488491992243572,2,Physical violence by sharp object,2007_2014,ucod_gbdl3
C423,"Fire, heat, and hot substances",4,0.21052631578947367,0.3280304459045368,0.28552959442023,1.1488491992243572,3,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C423,Physical violence by other means,1,0.05263157894736842,0.1549704725877074,0.13489191853233248,1.1488491992243572,4,Physical violence by other means,2007_2014,ucod_gbdl3
C424,Physical violence by firearm,17,0.5,0.34657359027997264,0.2818040352377863,1.229838990728198,1,Physical violence by firearm,2007_2014,ucod_gbdl3
C424,Physical violence by sharp object,7,0.20588235294117646,0.3253868420272334,0.26457678157900094,1.229838990728198,2,Physical violence by sharp object,2007_2014,ucod_gbdl3
C424,"Fire, heat, and hot substances",6,0.17647058823529413,0.3061060685979011,0.24889930381590292,1.229838990728198,3,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C424,Physical violence by other means,4,0.11764705882352941,0.2517724898230907,0.2047198793673098,1.229838990728198,4,Physical violence by other means,2007_2014,ucod_gbdl3
C425,Physical violence by firearm,21,0.5526315789473685,0.32774574110690047,0.27938586586780123,1.173093492360068,1,Physical violence by firearm,2007_2014,ucod_gbdl3
C425,"Fire, heat, and hot substances",7,0.18421052631578946,0.3116245282815133,0.26564338674710136,1.173093492360068,2,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C425,Physical violence by sharp object,5,0.13157894736842105,0.26686161148582704,0.22748537369254865,1.173093492360068,3,Physical violence by sharp object,2007_2014,ucod_gbdl3
C425,Physical violence by other means,5,0.13157894736842105,0.26686161148582704,0.22748537369254865,1.173093492360068,4,Physical violence by other means,2007_2014,ucod_gbdl3
C426,Physical violence by sharp object,5,0.16129032258064516,0.29428214387920093,0.28905769184394,1.0180740806512825,1,Physical violence by sharp object,2007_2014,ucod_gbdl3
C426,Physical violence by firearm,20,0.6451612903225806,0.2827451167297776,0.2777254839342338,1.0180740806512825,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C426,"Fire, heat, and hot substances",4,0.12903225806451613,0.26421843140196843,0.25952770669983327,1.0180740806512825,3,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C426,Physical violence by other means,2,0.06451612903225806,0.17682838864033554,0.17368911752199295,1.0180740806512825,4,Physical violence by other means,2007_2014,ucod_gbdl3
C427,"Fire, heat, and hot substances",3,0.10714285714285714,0.23931345230433151,0.2876076013619671,0.8320831965882041,1,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C427,Physical violence by firearm,21,0.75,0.21576155433883568,0.2593028620497615,0.8320831965882041,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C427,Physical violence by other means,2,0.07142857142857142,0.18850409497251847,0.22654476829413572,0.8320831965882041,3,Physical violence by other means,2007_2014,ucod_gbdl3
C427,Physical violence by sharp object,2,0.07142857142857142,0.18850409497251847,0.22654476829413572,0.8320831965882041,4,Physical violence by sharp object,2007_2014,ucod_gbdl3
C429,"Fire, heat, and hot substances",12,0.3870967741935484,0.3673860211730887,0.4205084100439024,0.8736710429518698,1,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C429,Physical violence by firearm,17,0.5483870967741935,0.3294566331384456,0.377094600761073,0.8736710429518698,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C429,Physical violence by sharp object,2,0.06451612903225806,0.17682838864033554,0.2023969891950247,0.8736710429518698,3,Physical violence by sharp object,2007_2014,ucod_gbdl3
C43,"Fire, heat, and hot substances",14,0.14,0.2752557998921966,0.35136001786836535,0.7834010299809335,1,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C43,Physical violence by firearm,76,0.76,0.20857200273333784,0.26623912243058206,0.7834010299809335,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C43,Physical violence by other means,5,0.05,0.14978661367769955,0.19120042985052632,0.7834010299809335,3,Physical violence by other means,2007_2014,ucod_gbdl3
C43,Physical violence by sharp object,5,0.05,0.14978661367769955,0.19120042985052632,0.7834010299809335,4,Physical violence by sharp object,2007_2014,ucod_gbdl3
C430,Physical violence by other means,4,0.21052631578947367,0.3280304459045368,0.36544378183913195,0.8976221848780437,1,Physical violence by other means,2007_2014,ucod_gbdl3
C430,Physical violence by firearm,13,0.6842105263157895,0.25965079379809203,0.28926512531925636,0.8976221848780437,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C430,"Fire, heat, and hot substances",1,0.05263157894736842,0.1549704725877074,0.1726455464208058,0.8976221848780437,3,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C430,Physical violence by sharp object,1,0.05263157894736842,0.1549704725877074,0.1726455464208058,0.8976221848780437,4,Physical violence by sharp object,2007_2014,ucod_gbdl3
C431,Physical violence by firearm,16,0.6153846153846154,0.29877404048104667,0.2787027157615692,1.072016968563193,1,Physical violence by firearm,2007_2014,ucod_gbdl3
C431,Physical violence by sharp object,4,0.15384615384615385,0.2879695656771679,0.2686240741721923,1.072016968563193,2,Physical violence by sharp object,2007_2014,ucod_gbdl3
C431,"Fire, heat, and hot substances",4,0.15384615384615385,0.2879695656771679,0.2686240741721923,1.072016968563193,3,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C431,Physical violence by other means,2,0.07692307692307693,0.19730379672781054,0.18404913589404617,1.072016968563193,4,Physical violence by other means,2007_2014,ucod_gbdl3
C432,Physical violence by sharp object,11,0.171875,0.30266977994022365,0.30806978028051896,0.9824715026076942,1,Physical violence by sharp object,2007_2014,ucod_gbdl3
C432,Physical violence by firearm,42,0.65625,0.27642133645632416,0.2813530323501918,0.9824715026076942,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C432,"Fire, heat, and hot substances",8,0.125,0.25993019270997947,0.2645676663598566,0.9824715026076942,3,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C432,Physical violence by other means,3,0.046875,0.143450193501167,0.14600952100943265,0.9824715026076942,4,Physical violence by other means,2007_2014,ucod_gbdl3
C433,"Fire, heat, and hot substances",7,0.23333333333333334,0.33956702094159646,0.32129875008508857,1.0568575845740762,1,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C433,Physical violence by firearm,18,0.6,0.30649537425959444,0.290006315641019,1.0568575845740762,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C433,Physical violence by other means,3,0.1,0.23025850929940456,0.21787089638212792,1.0568575845740762,3,Physical violence by other means,2007_2014,ucod_gbdl3
C433,Physical violence by sharp object,2,0.06666666666666667,0.18053668007348067,0.17082403789176448,1.0568575845740762,4,Physical violence by sharp object,2007_2014,ucod_gbdl3
C434,Physical violence by sharp object,4,0.11764705882352941,0.2517724898230907,0.3186046780664807,0.7902347553432827,1,Physical violence by sharp object,2007_2014,ucod_gbdl3
C434,Physical violence by firearm,26,0.7647058823529411,0.2051430485724019,0.25959760335178694,0.7902347553432827,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C434,Physical violence by other means,2,0.058823529411764705,0.16665960847389508,0.21089885929086624,0.7902347553432827,3,Physical violence by other means,2007_2014,ucod_gbdl3
C434,"Fire, heat, and hot substances",2,0.058823529411764705,0.16665960847389508,0.21089885929086624,0.7902347553432827,4,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C435,Physical violence by other means,4,0.1,0.23025850929940456,0.2759040345799942,0.8345601384551142,1,Physical violence by other means,2007_2014,ucod_gbdl3
C435,Physical violence by firearm,30,0.75,0.21576155433883568,0.2585332612916788,0.8345601384551142,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C435,"Fire, heat, and hot substances",3,0.075,0.19427003740843699,0.2327813520641635,0.8345601384551142,3,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C435,Physical violence by sharp object,3,0.075,0.19427003740843699,0.2327813520641635,0.8345601384551142,4,Physical violence by sharp object,2007_2014,ucod_gbdl3
C436,"Fire, heat, and hot substances",6,0.23076923076923078,0.33838547741386776,0.31654368652817766,1.069000873545288,1,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C436,Physical violence by firearm,15,0.5769230769230769,0.31733442514573384,0.29685141799118464,1.069000873545288,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C436,Physical violence by sharp object,4,0.15384615384615385,0.2879695656771679,0.2693819741438856,1.069000873545288,3,Physical violence by sharp object,2007_2014,ucod_gbdl3
C436,Physical violence by other means,1,0.038461538461538464,0.12531140530851856,0.11722292133675208,1.069000873545288,4,Physical violence by other means,2007_2014,ucod_gbdl3
C437,"Fire, heat, and hot substances",4,0.11428571428571428,0.24789185147080264,0.3197800445586382,0.7751948743798072,1,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C437,Physical violence by firearm,27,0.7714285714285715,0.20019435080277953,0.25825035409701924,0.7751948743798072,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C437,Physical violence by sharp object,2,0.05714285714285714,0.16355433605311248,0.2109848006721713,0.7751948743798072,3,Physical violence by sharp object,2007_2014,ucod_gbdl3
C437,Physical violence by other means,2,0.05714285714285714,0.16355433605311248,0.2109848006721713,0.7751948743798072,4,Physical violence by other means,2007_2014,ucod_gbdl3
C438,"Fire, heat, and hot substances",7,0.25925925925925924,0.3499810006904856,0.37115574760930115,0.9429491606819862,1,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C438,Physical violence by firearm,16,0.5925925925925926,0.310072974082695,0.32883318317865123,0.9429491606819862,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C438,Physical violence by sharp object,4,0.14814814814814814,0.2828951859088057,0.30001106921204773,0.9429491606819862,3,Physical violence by sharp object,2007_2014,ucod_gbdl3
C439,Physical violence by sharp object,2,0.08333333333333333,0.20707555414900003,0.283077617628176,0.7315151084145228,1,Physical violence by sharp object,2007_2014,ucod_gbdl3
C439,"Fire, heat, and hot substances",2,0.08333333333333333,0.20707555414900003,0.283077617628176,0.7315151084145228,2,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C439,Physical violence by firearm,19,0.7916666666666666,0.18494509051869162,0.252824703675006,0.7315151084145228,3,Physical violence by firearm,2007_2014,ucod_gbdl3
C439,Physical violence by other means,1,0.041666666666666664,0.13241890959783106,0.18102006106864182,0.7315151084145228,4,Physical violence by other means,2007_2014,ucod_gbdl3
C44,Physical violence by sharp object,18,0.1592920353982301,0.2926220273866475,0.2932636356483472,0.9978121792690688,1,Physical violence by sharp object,2007_2014,ucod_gbdl3
C44,"Fire, heat, and hot substances",17,0.1504424778761062,0.2849643014969391,0.2855891192926559,0.9978121792690688,2,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C44,Physical violence by firearm,73,0.6460176991150443,0.2822634651519319,0.28288236104584275,0.9978121792690688,3,Physical violence by firearm,2007_2014,ucod_gbdl3
C44,Physical violence by other means,5,0.04424778761061947,0.13796238523355045,0.13826488401315423,0.9978121792690688,4,Physical violence by other means,2007_2014,ucod_gbdl3
C440,Physical violence by sharp object,3,0.13043478260869565,0.2656802513818748,0.2887382110445272,0.9201423338489254,1,Physical violence by sharp object,2007_2014,ucod_gbdl3
C440,"Fire, heat, and hot substances",3,0.13043478260869565,0.2656802513818748,0.2887382110445272,0.9201423338489254,2,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C440,Physical violence by firearm,16,0.6956521739130435,0.25245599560999543,0.27436624348537497,0.9201423338489254,3,Physical violence by firearm,2007_2014,ucod_gbdl3
C440,Physical violence by other means,1,0.043478260869565216,0.13632583547518043,0.14815733442557077,0.9201423338489254,4,Physical violence by other means,2007_2014,ucod_gbdl3
C441,"Fire, heat, and hot substances",4,0.15384615384615385,0.2879695656771679,0.34290416345757224,0.8397960607229505,1,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C441,Physical violence by firearm,19,0.7307692307692307,0.2292112930094535,0.2729368518496427,0.8397960607229505,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C441,Physical violence by sharp object,2,0.07692307692307693,0.19730379672781054,0.23494251277858902,0.8397960607229505,3,Physical violence by sharp object,2007_2014,ucod_gbdl3
C441,Physical violence by other means,1,0.038461538461538464,0.12531140530851856,0.14921647191419596,0.8397960607229505,4,Physical violence by other means,2007_2014,ucod_gbdl3
C442,Physical violence by sharp object,2,0.07692307692307693,0.19730379672781054,0.3348217747653343,0.589280063598296,1,Physical violence by sharp object,2007_2014,ucod_gbdl3
C442,Physical violence by firearm,22,0.8461538461538461,0.14135345625344833,0.23987483199466766,0.589280063598296,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C442,Physical violence by other means,1,0.038461538461538464,0.12531140530851856,0.212651696619999,0.589280063598296,3,Physical violence by other means,2007_2014,ucod_gbdl3
C442,"Fire, heat, and hot substances",1,0.038461538461538464,0.12531140530851856,0.212651696619999,0.589280063598296,4,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C444,Physical violence by sharp object,2,0.1111111111111111,0.24413606414846883,0.27621087955355955,0.8838756262717337,1,Physical violence by sharp object,2007_2014,ucod_gbdl3
C444,"Fire, heat, and hot substances",2,0.1111111111111111,0.24413606414846883,0.27621087955355955,0.8838756262717337,2,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C444,Physical violence by firearm,13,0.7222222222222222,0.2350272892027869,0.26590538557348053,0.8838756262717337,3,Physical violence by firearm,2007_2014,ucod_gbdl3
C444,Physical violence by other means,1,0.05555555555555555,0.16057620877200915,0.18167285531940047,0.8838756262717337,4,Physical violence by other means,2007_2014,ucod_gbdl3
C445,"Fire, heat, and hot substances",7,0.22580645161290322,0.3360173996131881,0.34554785349954154,0.9724192936236368,1,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C445,Physical violence by firearm,20,0.6451612903225806,0.2827451167297776,0.2907646100646073,0.9724192936236368,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C445,Physical violence by other means,2,0.06451612903225806,0.17682838864033554,0.18184376821792558,0.9724192936236368,3,Physical violence by other means,2007_2014,ucod_gbdl3
C445,Physical violence by sharp object,2,0.06451612903225806,0.17682838864033554,0.18184376821792558,0.9724192936236368,4,Physical violence by sharp object,2007_2014,ucod_gbdl3
C446,"Fire, heat, and hot substances",7,0.13725490196078433,0.27257663501339385,0.3126950468801378,0.8717011597496711,1,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C446,Physical violence by firearm,37,0.7254901960784313,0.23281540476399512,0.26708167375944913,0.8717011597496711,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C446,Physical violence by sharp object,4,0.0784313725490196,0.19964951149838708,0.22903435341960654,0.8717011597496711,3,Physical violence by sharp object,2007_2014,ucod_gbdl3
C446,Physical violence by other means,3,0.058823529411764705,0.16665960847389508,0.19118892594080658,0.8717011597496711,4,Physical violence by other means,2007_2014,ucod_gbdl3
C448,"Fire, heat, and hot substances",5,0.2777777777777778,0.35581495707279565,0.3063168143193797,1.1615913343294533,1,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C448,Physical violence by firearm,9,0.5,0.34657359027997264,0.2983610328670691,1.1615913343294533,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C448,Physical violence by sharp object,3,0.16666666666666666,0.2986265782046758,0.257084027212602,1.1615913343294533,3,Physical violence by sharp object,2007_2014,ucod_gbdl3
C448,Physical violence by other means,1,0.05555555555555555,0.16057620877200915,0.13823812560094922,1.1615913343294533,4,Physical violence by other means,2007_2014,ucod_gbdl3
C449,"Fire, heat, and hot substances",8,0.2,0.3218875824868201,0.4295810937111171,0.7493057473876672,1,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C449,Physical violence by firearm,29,0.725,0.23314812749241018,0.3111521942881704,0.7493057473876672,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C449,Physical violence by other means,3,0.075,0.19427003740843699,0.25926671200071255,0.7493057473876672,3,Physical violence by other means,2007_2014,ucod_gbdl3
C45,"Fire, heat, and hot substances",15,0.1595744680851064,0.29285817784592455,0.29310949531941616,0.9991425816034457,1,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C45,Physical violence by firearm,62,0.6595744680851063,0.27448877263770816,0.2747243263290837,0.9991425816034457,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C45,Physical violence by sharp object,10,0.10638297872340426,0.23837337119957003,0.23857793230774257,0.9991425816034457,3,Physical violence by sharp object,2007_2014,ucod_gbdl3
C45,Physical violence by other means,7,0.07446808510638298,0.19342225992024292,0.19358824604375752,0.9991425816034457,4,Physical violence by other means,2007_2014,ucod_gbdl3
C450,Physical violence by sharp object,6,0.20689655172413793,0.32597304015691425,0.3080307197545761,1.0582484773487324,1,Physical violence by sharp object,2007_2014,ucod_gbdl3
C450,Physical violence by firearm,17,0.5862068965517241,0.3130828365798064,0.295850023204554,1.0582484773487324,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C450,"Fire, heat, and hot substances",5,0.1724137931034483,0.3030789513021334,0.2863967752275419,1.0582484773487324,3,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C450,Physical violence by other means,1,0.034482758620689655,0.11611364930987841,0.10972248181332807,1.0582484773487324,4,Physical violence by other means,2007_2014,ucod_gbdl3
C451,Physical violence by firearm,14,0.5,0.34657359027997264,0.28631849397770237,1.2104477970150358,1,Physical violence by firearm,2007_2014,ucod_gbdl3
C451,"Fire, heat, and hot substances",7,0.25,0.34657359027997264,0.28631849397770237,1.2104477970150358,2,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C451,Physical violence by sharp object,4,0.14285714285714285,0.277987164150759,0.22965646666983522,1.2104477970150358,3,Physical violence by sharp object,2007_2014,ucod_gbdl3
C451,Physical violence by other means,3,0.10714285714285714,0.23931345230433151,0.19770654537476004,1.2104477970150358,4,Physical violence by other means,2007_2014,ucod_gbdl3
C452,"Fire, heat, and hot substances",2,0.11764705882352941,0.2517724898230907,0.3186046780664807,0.7902347553432827,1,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C452,Physical violence by firearm,13,0.7647058823529411,0.2051430485724019,0.25959760335178694,0.7902347553432827,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C452,Physical violence by other means,1,0.058823529411764705,0.16665960847389508,0.21089885929086624,0.7902347553432827,3,Physical violence by other means,2007_2014,ucod_gbdl3
C452,Physical violence by sharp object,1,0.058823529411764705,0.16665960847389508,0.21089885929086624,0.7902347553432827,4,Physical violence by sharp object,2007_2014,ucod_gbdl3
C454,"Fire, heat, and hot substances",4,0.11428571428571428,0.24789185147080264,0.32606840576188384,0.7602449274151057,1,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C454,Physical violence by other means,3,0.08571428571428572,0.21057735195611177,0.2769861979508259,0.7602449274151057,2,Physical violence by other means,2007_2014,ucod_gbdl3
C454,Physical violence by firearm,27,0.7714285714285715,0.20019435080277953,0.263328755751724,0.7602449274151057,3,Physical violence by firearm,2007_2014,ucod_gbdl3
C454,Physical violence by sharp object,1,0.02857142857142857,0.10158137318541181,0.1336166405355662,0.7602449274151057,4,Physical violence by sharp object,2007_2014,ucod_gbdl3
C455,"Fire, heat, and hot substances",3,0.0967741935483871,0.22600402411132614,0.32893258467703623,0.687083112587429,1,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C455,Physical violence by other means,2,0.06451612903225806,0.17682838864033554,0.25736098792245415,0.687083112587429,2,Physical violence by other means,2007_2014,ucod_gbdl3
C455,Physical violence by firearm,25,0.8064516129032258,0.17347691904592383,0.2524831652354859,0.687083112587429,3,Physical violence by firearm,2007_2014,ucod_gbdl3
C455,Physical violence by sharp object,1,0.03225806451612903,0.11077378078984343,0.1612232621650235,0.687083112587429,4,Physical violence by sharp object,2007_2014,ucod_gbdl3
C456,Physical violence by sharp object,2,0.09090909090909091,0.21799047934530644,0.36321693126982274,0.6001660731596457,1,Physical violence by sharp object,2007_2014,ucod_gbdl3
C456,"Fire, heat, and hot substances",2,0.09090909090909091,0.21799047934530644,0.36321693126982274,0.6001660731596457,2,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C456,Physical violence by firearm,18,0.8181818181818182,0.16418511446903272,0.27356613746035435,0.6001660731596457,3,Physical violence by firearm,2007_2014,ucod_gbdl3
C458,Physical violence by other means,3,0.10344827586206896,0.23469140082603768,0.32638105920124877,0.719071754348727,1,Physical violence by other means,2007_2014,ucod_gbdl3
C458,Physical violence by sharp object,2,0.06896551724137931,0.18442404478803645,0.25647516214160265,0.719071754348727,2,Physical violence by sharp object,2007_2014,ucod_gbdl3
C458,Physical violence by firearm,23,0.7931034482758621,0.18384265942477446,0.2556666400994755,0.719071754348727,3,Physical violence by firearm,2007_2014,ucod_gbdl3
C458,"Fire, heat, and hot substances",1,0.034482758620689655,0.11611364930987841,0.161477138557673,0.719071754348727,4,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C459,Physical violence by firearm,20,0.7142857142857143,0.24033731187229493,0.26484375138934685,0.9074683114534765,1,Physical violence by firearm,2007_2014,ucod_gbdl3
C459,Physical violence by other means,3,0.10714285714285714,0.23931345230433151,0.263715492082613,0.9074683114534765,2,Physical violence by other means,2007_2014,ucod_gbdl3
C459,Physical violence by sharp object,3,0.10714285714285714,0.23931345230433151,0.263715492082613,0.9074683114534765,3,Physical violence by sharp object,2007_2014,ucod_gbdl3
C459,"Fire, heat, and hot substances",2,0.07142857142857142,0.18850409497251847,0.20772526444542694,0.9074683114534765,4,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C46,Physical violence by sharp object,15,0.17857142857142858,0.3076368924537685,0.28561933377424814,1.0770870738635745,1,Physical violence by sharp object,2007_2014,ucod_gbdl3
C46,Physical violence by firearm,51,0.6071428571428571,0.3029589222865284,0.2812761657233495,1.0770870738635745,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C46,"Fire, heat, and hot substances",12,0.14285714285714285,0.277987164150759,0.258091635204202,1.0770870738635745,3,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C46,Physical violence by other means,6,0.07142857142857142,0.18850409497251847,0.1750128652982003,1.0770870738635745,4,Physical violence by other means,2007_2014,ucod_gbdl3
C460,Physical violence by sharp object,3,0.14285714285714285,0.277987164150759,0.39201971918992634,0.7091152575824364,1,Physical violence by sharp object,2007_2014,ucod_gbdl3
C460,"Fire, heat, and hot substances",2,0.09523809523809523,0.22394050068223595,0.3158026826918222,0.7091152575824364,2,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C460,Physical violence by firearm,16,0.7619047619047619,0.20718759274944137,0.29217759811825134,0.7091152575824364,3,Physical violence by firearm,2007_2014,ucod_gbdl3
C463,"Fire, heat, and hot substances",4,0.16,0.29321303419972966,0.28320822345017616,1.0353266957705896,1,"Fire, heat, and hot substances",2007_2014,ucod_gbdl3
C463,Physical violence by firearm,16,0.64,0.28562374568218846,0.2758778913448183,1.0353266957705896,2,Physical violence by firearm,2007_2014,ucod_gbdl3
C463,Physical violence by other means,3,0.12,0.2544316243440109,0.24575008582642452,1.0353266957705896,3,Physical violence by other means,2007_2014,ucod_gbdl3
